id,label,umls_xref
DOID:7827,adult extraosseous osteosarcoma,UMLS_CUI:C0278985
DOID:7839,infiltrating nipple syringomatous adenoma,UMLS_CUI:C3839745
DOID:784,chronic kidney disease,UMLS_CUI:C0022661
DOID:7840,pancreatic non-functioning delta cell tumor,UMLS_CUI:C1335311
DOID:7843,female breast carcinoma,UMLS_CUI:C0007104
DOID:7848,interdigitating dendritic cell sarcoma,UMLS_CUI:C1260326
DOID:7849,dendritic cell sarcoma,UMLS_CUI:C1301364
DOID:7851,pancreatic intraductal papillary-mucinous adenoma,UMLS_CUI:C1518868
DOID:786,laryngeal disease,UMLS_CUI:C0023051
DOID:7867,adult central nervous system germinoma,UMLS_CUI:C1370504
DOID:7868,maxillary sinus inverted papilloma,UMLS_CUI:C1334645
DOID:7875,adult xanthogranuloma,UMLS_CUI:C1332220
DOID:7878,uterine corpus atypical polypoid adenomyoma,UMLS_CUI:C1519844
DOID:7880,luteoma,UMLS_CUI:C1517842
DOID:7894,mite infestation,UMLS_CUI:C0026229
DOID:790,ocular hypotension,UMLS_CUI:C0028841
DOID:7902,adult extraskeletal myxoid chondrosarcoma,UMLS_CUI:C1706731
DOID:7903,intracranial chondrosarcoma,UMLS_CUI:C1334238
DOID:7907,mixed astrocytoma-ependymoma,UMLS_CUI:C0280791
DOID:7910,maxillary sinus squamous cell carcinoma,UMLS_CUI:C1334647
DOID:7912,mixed oligodendroglioma-astrocytoma,UMLS_CUI:C0280793
DOID:7915,cervical spinal canal and spinal cord meningioma,UMLS_CUI:C1332916
DOID:7921,benign mediastinal psammomatous neurilemmoma,UMLS_CUI:C1332513
DOID:7926,epithelial malignant thymoma,UMLS_CUI:C0279705
DOID:7927,malignant type A thymoma,UMLS_CUI:C0279707
DOID:7928,testis refractory cancer,UMLS_CUI:C1377904
DOID:7930,glandular-alveolar pattern testicular yolk sac tumor,UMLS_CUI:C1515305
DOID:7936,refractory T lymphoblastic leukemia/lymphoma,UMLS_CUI:C0854859
DOID:7941,Barrett's adenocarcinoma,UMLS_CUI:C1332460
DOID:7945,adult central nervous system mixed germ cell tumor,UMLS_CUI:C1332195
DOID:7949,stroma-dominant and stroma-poor composite ganglioneuroblastoma,UMLS_CUI:C1516761
DOID:7951,Schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma,UMLS_CUI:C1516760
DOID:7953,nipple duct carcinoma,UMLS_CUI:C1334967
DOID:7958,sarcomatoid penile squamous cell carcinoma,UMLS_CUI:C1335923
DOID:7959,duodenal gastrinoma,UMLS_CUI:C1333321
DOID:7960,malignant spiradenoma,UMLS_CUI:C1266063
DOID:7961,cervical non-keratinizing squamous cell carcinoma,UMLS_CUI:C1518366
DOID:7962,tamoxifen-related endometrial lesion,UMLS_CUI:C1515212
DOID:7967,lipid-cell variant infiltrating bladder urothelial carcinoma,UMLS_CUI:C1512738
DOID:7968,plasmacytoid variant infiltrating bladder urothelial carcinoma,UMLS_CUI:C1512742
DOID:7969,nested variant infiltrating bladder urothelial carcinoma,UMLS_CUI:C1512741
DOID:7971,microcystic variant infiltrating bladder urothelial carcinoma,UMLS_CUI:C1512740
DOID:7972,lymphoma-like variant infiltrating bladder urothelial carcinoma,UMLS_CUI:C1512739
DOID:7983,breast malignant eccrine spiradenoma,UMLS_CUI:C1334565
DOID:7984,sclerosing breast papilloma,UMLS_CUI:C1335932
DOID:7986,cerebral falx meningioma,UMLS_CUI:C1333597
DOID:799,varicose veins,UMLS_CUI:C0042345
DOID:7994,central nervous system osteosarcoma,UMLS_CUI:C1335150
DOID:7996,familial glomangioma,UMLS_CUI:C1333987
DOID:7997,thyrotoxicosis,UMLS_CUI:C0040156
DOID:7998,hyperthyroidism,UMLS_CUI:C0020550|UMLS_CUI:C3714618
DOID:8000,frontal convexity meningioma,UMLS_CUI:C1333643
DOID:8002,supraglottis neoplasm,UMLS_CUI:C0345726
DOID:8003,alveoli adenoma,UMLS_CUI:C0334303
DOID:8006,skin meningioma,UMLS_CUI:C1335481
DOID:8007,Pancoast tumor,UMLS_CUI:C0030271|UMLS_CUI:C0549471|UMLS_CUI:C1335574
DOID:8009,penis mixed squamous cell carcinoma,UMLS_CUI:C1513369
DOID:801,hemarthrosis,UMLS_CUI:C0018924
DOID:8012,benign pericardial teratoma,UMLS_CUI:C1334638
DOID:8013,penis papillary carcinoma,UMLS_CUI:C1335322
DOID:8020,glomangiomyoma,UMLS_CUI:C0334422
DOID:8022,liver fibrosarcoma,UMLS_CUI:C1333966
DOID:8023,myxoid liposarcoma of the ovary,UMLS_CUI:C1335170
DOID:8025,gastric signet ring cell adenocarcinoma,UMLS_CUI:C1335965
DOID:8029,sporadic breast cancer,UMLS_CUI:C1336076
DOID:8030,periocular meningioma,UMLS_CUI:C1335383
DOID:8031,pineal region meningioma,UMLS_CUI:C1335418
DOID:8036,childhood ovarian embryonal carcinoma,UMLS_CUI:C1332989
DOID:8042,testis polyembryoma,UMLS_CUI:C1514200
DOID:8043,chest wall parachordoma,UMLS_CUI:C1332934
DOID:8050,bladder tubulo-cystic clear cell adenocarcinoma,UMLS_CUI:C1511203
DOID:8051,bladder papillary clear cell adenocarcinoma,UMLS_CUI:C1511196
DOID:8057,olfactory groove meningioma,UMLS_CUI:C1335107
DOID:8058,pituitary stalk meningioma,UMLS_CUI:C1335422
DOID:8060,frontal sinus inverted papilloma,UMLS_CUI:C1333644
DOID:8068,intraductal breast myoepitheliosis,UMLS_CUI:C1512935
DOID:807,carotid artery occlusion,UMLS_CUI:C0375275
DOID:8072,sarcomatous intrahepatic cholangiocarcinoma,UMLS_CUI:C1519184
DOID:8078,childhood central nervous system germinoma,UMLS_CUI:C1332953
DOID:8081,myxomatous pattern testicular yolk sac tumor,UMLS_CUI:C1515309
DOID:8082,cellular congenital mesoblastic nephroma,UMLS_CUI:C1320471
DOID:8083,classic congenital mesoblastic nephroma,UMLS_CUI:C1516475
DOID:809,cocaine abuse,UMLS_CUI:C0009171
DOID:8093,maxillary sinus Schneiderian papilloma,UMLS_CUI:C1334646
DOID:8096,bladder mixed adenocarcinoma,UMLS_CUI:C1511192
DOID:8097,bladder hepatoid adenocarcinoma,UMLS_CUI:C1511189
DOID:8102,fetal adenoma,UMLS_CUI:C0334328
DOID:8104,vaginal tubulovillous adenoma,UMLS_CUI:C1519933
DOID:8105,extrahepatic bile duct cystadenoma,UMLS_CUI:C1333504
DOID:8106,cellular phase chronic idiopathic myelofibrosis,UMLS_CUI:C1516553
DOID:8108,fibroepithelial polyp of urethra,UMLS_CUI:C1336884
DOID:8109,nephrogenic adenoma of the urethra,UMLS_CUI:C1336889
DOID:811,lipodystrophy,UMLS_CUI:C0023787
DOID:8110,periampullary adenocarcinoma,UMLS_CUI:C1335377
DOID:8117,neuronitis,UMLS_CUI:C0027881
DOID:8118,mature gastric teratoma,UMLS_CUI:C1334635
DOID:8119,anal canal Paget's disease,UMLS_CUI:C1332261
DOID:8122,pseudovascular skin squamous cell carcinoma,UMLS_CUI:C1335974
DOID:8125,osteochondrosis,UMLS_CUI:C0029429|UMLS_CUI:C0158445
DOID:813,septic arthritis,UMLS_CUI:C0003869|UMLS_CUI:C0157843|UMLS_CUI:C0157844|UMLS_CUI:C0157845|UMLS_CUI:C0157846|UMLS_CUI:C0157847|UMLS_CUI:C0157848|UMLS_CUI:C0157849
DOID:8130,breast columnar cell mucinous carcinoma,UMLS_CUI:C1511305
DOID:8133,epiglottis cancer,UMLS_CUI:C0496765|UMLS_CUI:C0585946|UMLS_CUI:C1112382
DOID:8135,gallbladder lymphoma,UMLS_CUI:C1333748
DOID:8137,thymus clear cell carcinoma,UMLS_CUI:C1333069
DOID:8138,thymus sarcomatoid carcinoma,UMLS_CUI:C1335924
DOID:8140,adrenal gland ganglioneuroblastoma,UMLS_CUI:C1332176
DOID:8144,pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,UMLS_CUI:C1333038
DOID:8149,malignant childhood germ cell neoplasm,UMLS_CUI:C1334574
DOID:8150,pancreatic invasive intraductal papillary-mucinous carcinoma,UMLS_CUI:C1518871
DOID:8151,appendiceal L-cell glucagon-like peptide producing tumor,UMLS_CUI:C3274138
DOID:8153,fibroosseous pseudotumor of digits,UMLS_CUI:C1333612
DOID:8161,thyroid gland Hurthle cell carcinoma,UMLS_CUI:C0749424
DOID:8162,thyroid Hurthle cell adenoma,UMLS_CUI:C1336750
DOID:8167,gallbladder melanoma,UMLS_CUI:C1333749
DOID:817,interstitial myocarditis,UMLS_CUI:C0027060
DOID:8177,endocervical type cervical adenomyoma,UMLS_CUI:C1516405
DOID:8178,endometrial type cervical adenomyoma,UMLS_CUI:C5557432
DOID:8179,cervical atypical polypoid adenomyoma,UMLS_CUI:C1516409
DOID:8186,fallopian tube gestational choriocarcinoma,UMLS_CUI:C1333593
DOID:8188,uterine corpus choriocarcinoma,UMLS_CUI:C1336904
DOID:819,mediastinitis,UMLS_CUI:C0025064
DOID:8193,papillary pattern testicular yolk sac tumor,UMLS_CUI:C1515310
DOID:8195,hepatoid pattern testicular yolk sac tumor,UMLS_CUI:C1515306
DOID:82,myotonic cataract,UMLS_CUI:C0027128
DOID:820,myocarditis,UMLS_CUI:C0027059
DOID:8200,tertiary syphilis,UMLS_CUI:C0153188
DOID:8203,sacral spinal canal and spinal cord meningioma,UMLS_CUI:C1335893
DOID:8207,hilar lung carcinoma,UMLS_CUI:C1334445
DOID:8208,lung superior sulcus carcinoma,UMLS_CUI:C1336529
DOID:8211,fallopian tube cystadenofibroma,UMLS_CUI:C1517111
DOID:8216,parapharyngeal meningioma,UMLS_CUI:C5421232
DOID:8221,upper clivus meningioma,UMLS_CUI:C1336871
DOID:8223,penile urethral cancer,UMLS_CUI:C1518950
DOID:8224,central breast papilloma,UMLS_CUI:C1332896
DOID:8225,microscopic breast papilloma,UMLS_CUI:C1335390
DOID:8227,atypical breast papilloma,UMLS_CUI:C1332346
DOID:823,periapical periodontitis,UMLS_CUI:C0031030
DOID:8230,intrahepatic biliary papillomatosis,UMLS_CUI:C1334258
DOID:8233,inflammatory liposarcoma,UMLS_CUI:C1370890
DOID:8239,lower clivus meningioma,UMLS_CUI:C1334434
DOID:824,periodontitis,UMLS_CUI:C0031099
DOID:8243,meningeal melanomatosis,UMLS_CUI:C1266114
DOID:8251,adult pleomorphic rhabdomyosarcoma,UMLS_CUI:C1332211
DOID:8252,chronic rhinitis,UMLS_CUI:C0008711
DOID:8255,vulva fibroepithelial polyp,UMLS_CUI:C1336978
DOID:8259,bulbomembranous urethral cancer,UMLS_CUI:C1511339
DOID:827,ureter tuberculosis,UMLS_CUI:C0152800
DOID:8272,anterior urethra cancer,UMLS_CUI:C0279930
DOID:8274,synovial angioma,UMLS_CUI:C1336546
DOID:8275,intratubular embryonal carcinoma,UMLS_CUI:C1336096
DOID:8282,adult epithelioid sarcoma,UMLS_CUI:C0279545
DOID:8283,peritonitis,UMLS_CUI:C0029823
DOID:8288,clear cell squamous cell skin carcinoma,UMLS_CUI:C0345978
DOID:8292,atypical follicular adenoma,UMLS_CUI:C1266046
DOID:8295,scabies,UMLS_CUI:C0036262
DOID:83,cataract,UMLS_CUI:C0029531
DOID:8302,mixed endometrial stromal and smooth muscle tumor,UMLS_CUI:C1513364
DOID:8304,lymph node palisaded myofibroblastoma,UMLS_CUI:C1335295
DOID:8305,nonossifying fibromyxoid tumor,UMLS_CUI:C1335063
DOID:8307,early invasive cervical adenocarcinoma,UMLS_CUI:C1333369
DOID:8310,sclerosing adenosis of breast,UMLS_CUI:C1335931
DOID:833,auditory system cancer,UMLS_CUI:C0013449
DOID:8331,perineural angioma,UMLS_CUI:C1335382
DOID:8335,microglandular adenosis of breast,UMLS_CUI:C1334753
DOID:8336,childhood choriocarcinoma of the ovary,UMLS_CUI:C1332987
DOID:8337,appendicitis,UMLS_CUI:C0003615
DOID:8338,villoglandular variant cervical mucinous adenocarcinoma,UMLS_CUI:C4289808
DOID:8339,intestinal variant cervical mucinous adenocarcinoma,UMLS_CUI:C1516422
DOID:8340,endocervical type cervical mucinous adenocarcinoma,UMLS_CUI:C1266079
DOID:8352,aortic malignant tumor,UMLS_CUI:C1334560
DOID:8353,epithelioid malignant peripheral nerve sheath tumor,UMLS_CUI:C1321427
DOID:8354,complement component 3 deficiency,UMLS_CUI:C1332655
DOID:8358,pseudoglandular variant testicular seminoma,UMLS_CUI:C1515293
DOID:8361,glassy cell variant cervical adenosquamous carcinoma,UMLS_CUI:C1516407
DOID:8362,enteric pattern testicular yolk sac tumor,UMLS_CUI:C1515304
DOID:8368,chordoid meningioma,UMLS_CUI:C1370510
DOID:8369,adult malignant schwannoma,UMLS_CUI:C0278622
DOID:8389,lumbar plexus neoplasm,UMLS_CUI:C1334437
DOID:8392,reticular pattern testicular yolk sac tumor,UMLS_CUI:C1515308
DOID:8394,adult type testicular granulosa cell tumor,UMLS_CUI:C1515284
DOID:8398,osteoarthritis,UMLS_CUI:C0157946
DOID:8399,trombiculiasis,UMLS_CUI:C0041170
DOID:84,osteochondritis dissecans,UMLS_CUI:C0029420|UMLS_CUI:C0029421
DOID:840,cork-handlers' disease,UMLS_CUI:C0152108
DOID:8400,malignant cornea melanoma,UMLS_CUI:C0346367
DOID:8408,Meckel's diverticulitis,UMLS_CUI:C0267497
DOID:8409,microinvasive cervical squamous cell carcinoma,UMLS_CUI:C1333370
DOID:841,extrinsic allergic alveolitis,UMLS_CUI:C0002390
DOID:8410,childhood kidney angiomyolipoma,UMLS_CUI:C1333000
DOID:8411,kidney angiomyolipoma,UMLS_CUI:C0241961
DOID:8415,carcinoma arising in nasal papillomatosis,UMLS_CUI:C1332840
DOID:8418,congenital fibrosarcoma,UMLS_CUI:C0334459
DOID:8419,colloid adenoma,UMLS_CUI:C0334329
DOID:8420,malignant glandular tumor of peripheral nerve sheath,UMLS_CUI:C1333821
DOID:8426,follicular infundibulum tumor,UMLS_CUI:C0346006
DOID:8427,retinal melanoma,UMLS_CUI:C0853394
DOID:8428,breast apocrine carcinoma in situ,UMLS_CUI:C1332315
DOID:8431,physiological polycythemia,UMLS_CUI:C0856817
DOID:8432,polycythemia,UMLS_CUI:C0032461
DOID:8433,thyroid malformation,UMLS_CUI:C0877367
DOID:8437,intestinal obstruction,UMLS_CUI:C0021843
DOID:8438,afferent loop syndrome,UMLS_CUI:C0001727
DOID:8439,postgastrectomy syndrome,UMLS_CUI:C0032763
DOID:8440,ileus,UMLS_CUI:C1258215
DOID:8442,paralytic ileus,UMLS_CUI:C0030446
DOID:8443,brachial plexus lesion,UMLS_CUI:C0006091
DOID:8445,intestinal volvulus,UMLS_CUI:C0042961
DOID:8446,intussusception,UMLS_CUI:C0021933
DOID:8448,intestinal impaction,UMLS_CUI:C0029640
DOID:845,cyclothymic disorder,UMLS_CUI:C0010598
DOID:8454,riboflavin deficiency,UMLS_CUI:C0035528
DOID:8455,pyridoxine deficiency anemia,UMLS_CUI:C0936215
DOID:8456,choline deficiency disease,UMLS_CUI:C0008412
DOID:8457,pellagra,UMLS_CUI:C0030783
DOID:8461,Aicardi syndrome,UMLS_CUI:C0175713
DOID:8463,corneal ulcer,UMLS_CUI:C0010043
DOID:8464,flat retinoschisis,UMLS_CUI:C0154817
DOID:8465,retinoschisis,UMLS_CUI:C0152439
DOID:8466,retinal degeneration,UMLS_CUI:C0035304
DOID:8469,influenza,UMLS_CUI:C0021400
DOID:8472,localized scleroderma,UMLS_CUI:C0036420
DOID:8476,Whipple disease,UMLS_CUI:C0023788
DOID:8478,actinomycosis,UMLS_CUI:C0001261
DOID:848,arthritis,UMLS_CUI:C0003864
DOID:8481,rheumatic myocarditis,UMLS_CUI:C0035440|UMLS_CUI:C0489959
DOID:8482,transient retinal arterial occlusion,UMLS_CUI:C0154840
DOID:8483,retinal artery occlusion,UMLS_CUI:C0035302
DOID:8484,maple bark strippers' lung,UMLS_CUI:C0155890
DOID:8488,polyhydramnios,UMLS_CUI:C0020224
DOID:8498,hereditary night blindness,UMLS_CUI:C1306122
DOID:8499,night blindness,UMLS_CUI:C0028077
DOID:850,lung disease,UMLS_CUI:C0024115
DOID:8500,hereditary retinal dystrophy,UMLS_CUI:C0154860
DOID:8501,fundus dystrophy,UMLS_CUI:C0854723
DOID:8503,impetigo herpetiformis,UMLS_CUI:C1314968
DOID:8504,impetigo,UMLS_CUI:C0021099
DOID:8505,dermatitis herpetiformis,UMLS_CUI:C0011608
DOID:8506,bullous pemphigoid,UMLS_CUI:C0030805
DOID:8507,juvenile dermatitis herpetiformis,UMLS_CUI:C0152092
DOID:8508,subcorneal pustular dermatosis,UMLS_CUI:C0600336
DOID:851,Bartholin's duct cyst,UMLS_CUI:C0004767
DOID:8512,puerperal pulmonary embolism,UMLS_CUI:C0157540
DOID:8514,acute pulmonary heart disease,UMLS_CUI:C0155671
DOID:8515,Cor pulmonale,UMLS_CUI:C0034072
DOID:8516,pulmonary embolism and infarction,UMLS_CUI:C0034066
DOID:8517,acute cor pulmonale,UMLS_CUI:C0155671
DOID:8519,barbiturate abuse,UMLS_CUI:C0154529
DOID:8527,monocytic leukemia,UMLS_CUI:C0153903
DOID:853,polymyalgia rheumatica,UMLS_CUI:C0032533
DOID:8533,hypopharynx cancer,UMLS_CUI:C0153398|UMLS_CUI:C0496770
DOID:8534,gastroesophageal reflux disease,UMLS_CUI:C0017168
DOID:8536,herpes zoster,UMLS_CUI:C0019360
DOID:8538,reticulosarcoma,UMLS_CUI:C0024302
DOID:854,collagen disease,UMLS_CUI:C0009326
DOID:8541,Sezary's disease,UMLS_CUI:C0036920
DOID:8543,"Hodgkin's lymphoma, lymphocytic-histiocytic predominance",UMLS_CUI:C1266194
DOID:8544,chronic fatigue syndrome,UMLS_CUI:C0015674
DOID:8545,malignant hyperthermia,UMLS_CUI:C0024591
DOID:8549,chronic ulcer of skin,UMLS_CUI:C0157738
DOID:8552,chronic myeloid leukemia,UMLS_CUI:C0023473
DOID:8553,pyoderma gangrenosum,UMLS_CUI:C0085652
DOID:8556,vallecula cancer,UMLS_CUI:C0153386
DOID:8557,oropharynx cancer,UMLS_CUI:C0153382|UMLS_CUI:C0153388|UMLS_CUI:C0153389|UMLS_CUI:C0153390
DOID:856,biotinidase deficiency,UMLS_CUI:C0220754
DOID:8564,lip cancer,UMLS_CUI:C0153340|UMLS_CUI:C0153346|UMLS_CUI:C0153347
DOID:8566,herpes simplex,UMLS_CUI:C0019348
DOID:8567,Hodgkin's lymphoma,UMLS_CUI:C0019829
DOID:8568,infectious mononucleosis,UMLS_CUI:C0021345
DOID:857,multiple carboxylase deficiency,UMLS_CUI:C0026755
DOID:8573,lichen nitidus,UMLS_CUI:C0162849
DOID:8574,lichen disease,UMLS_CUI:C0023643
DOID:8577,ulcerative colitis,UMLS_CUI:C0009324|UMLS_CUI:C0375359
DOID:8578,soft palate cancer,UMLS_CUI:C0153376
DOID:8584,Burkitt lymphoma,UMLS_CUI:C0006413
DOID:859,holocarboxylase synthetase deficiency,UMLS_CUI:C0268581
DOID:8590,acute vascular insufficiency of intestine,UMLS_CUI:C0001363
DOID:8593,chronic monocytic leukemia,UMLS_CUI:C0023466
DOID:8596,scarlet fever,UMLS_CUI:C0036285|UMLS_CUI:C0343487
DOID:8601,upper gum cancer,UMLS_CUI:C0153365
DOID:8602,gum cancer,UMLS_CUI:C0153364
DOID:8607,herpetic whitlow,UMLS_CUI:C0153042
DOID:8616,Peyronie's disease,UMLS_CUI:C0030848
DOID:8618,oral cavity cancer,UMLS_CUI:C0153368|UMLS_CUI:C0153369|UMLS_CUI:C0496758
DOID:8619,recurrent hypersomnia,UMLS_CUI:C0751226
DOID:862,diplegia of upper limb,UMLS_CUI:C0154701
DOID:8622,measles,UMLS_CUI:C0025007
DOID:8628,"Hodgkin's lymphoma, lymphocytic depletion",UMLS_CUI:C0152267
DOID:863,nervous system disease,UMLS_CUI:C0027765
DOID:8630,upper lip cancer,UMLS_CUI:C0432579|UMLS_CUI:C0474962
DOID:8632,Kaposi's sarcoma,UMLS_CUI:C0036220|UMLS_CUI:C0153560|UMLS_CUI:C0153561|UMLS_CUI:C0153562|UMLS_CUI:C0153563|UMLS_CUI:C0153564|UMLS_CUI:C0153565|UMLS_CUI:C0346935|UMLS_CUI:C0346936|UMLS_CUI:C1332265|UMLS_CUI:C1332847|UMLS_CUI:C1333453|UMLS_CUI:C1333744|UMLS_CUI:C1333776|UMLS_CUI:C1334318|UMLS_CUI:C1334457|UMLS_CUI:C1335372|UMLS_CUI:C1335509
DOID:8633,chronic intestinal vascular insufficiency,UMLS_CUI:C0311262
DOID:8634,prostate carcinoma in situ,UMLS_CUI:C0154088
DOID:8635,uvula cancer,UMLS_CUI:C0153377
DOID:864,phlebitis,UMLS_CUI:C0031542
DOID:8643,duodenitis,UMLS_CUI:C0013298
DOID:8644,gastroduodenitis,UMLS_CUI:C0029800
DOID:8645,subacute delirium,UMLS_CUI:C0154333
DOID:8646,substance-induced psychosis,UMLS_CUI:C0154334
DOID:8649,tongue cancer,UMLS_CUI:C0153349|UMLS_CUI:C0153350|UMLS_CUI:C0153351|UMLS_CUI:C0153356|UMLS_CUI:C0474963|UMLS_CUI:C0496755|UMLS_CUI:C0684333
DOID:865,vasculitis,UMLS_CUI:C0042384
DOID:8654,"Hodgkin's lymphoma, mixed cellularity",UMLS_CUI:C0152266
DOID:8659,chickenpox,UMLS_CUI:C0008049
DOID:866,vein disease,UMLS_CUI:C0155774
DOID:8660,postcricoid region cancer,UMLS_CUI:C0496769
DOID:8661,lip carcinoma in situ,UMLS_CUI:C0154058
DOID:8663,aryepiglottic fold cancer,UMLS_CUI:C0153401
DOID:867,maxillary sinus cholesteatoma,UMLS_CUI:C1334644
DOID:8670,eating disorder,UMLS_CUI:C0013473
DOID:8672,viral exanthem,UMLS_CUI:C0029841
DOID:8677,perinatal necrotizing enterocolitis,UMLS_CUI:C0520459
DOID:8680,alcoholic gastritis,UMLS_CUI:C0156076
DOID:8681,paraneoplastic polyneuropathy,UMLS_CUI:C0270932
DOID:8683,myeloid sarcoma,UMLS_CUI:C0152276
DOID:8687,skin carcinoma in situ,UMLS_CUI:C0154073|UMLS_CUI:C0154074|UMLS_CUI:C0154077|UMLS_CUI:C0154078|UMLS_CUI:C0154079|UMLS_CUI:C0154080|UMLS_CUI:C0154081|UMLS_CUI:C0347139
DOID:8688,tonsillar pillar cancer,UMLS_CUI:C0153385
DOID:8689,anorexia nervosa,UMLS_CUI:C0003125
DOID:869,cholesteatoma,UMLS_CUI:C0008373
DOID:8691,mycosis fungoides,UMLS_CUI:C0026948
DOID:8692,myeloid leukemia,UMLS_CUI:C0023470
DOID:8696,subacute monocytic leukemia,UMLS_CUI:C0152275
DOID:870,neuropathy,UMLS_CUI:C0442874
DOID:8702,cheek mucosa cancer,UMLS_CUI:C0153373
DOID:8704,genital herpes,UMLS_CUI:C0019342
DOID:8712,neurofibromatosis,UMLS_CUI:C0162678
DOID:8717,decubitus ulcer,UMLS_CUI:C4554531
DOID:8719,in situ carcinoma,UMLS_CUI:C0007099
DOID:8725,vascular dementia,UMLS_CUI:C0011263|UMLS_CUI:C0011269
DOID:8729,milker's nodule,UMLS_CUI:C0026143
DOID:873,anaerobic pneumonia,UMLS_CUI:C0375327
DOID:8731,carotid body cancer,UMLS_CUI:C0153656
DOID:8736,smallpox,UMLS_CUI:C0037354
DOID:8738,leukoplakia of penis,UMLS_CUI:C0022782
DOID:874,bacterial pneumonia,UMLS_CUI:C0004626
DOID:8741,seborrheic dermatitis,UMLS_CUI:C0036508
DOID:8743,erythema infectiosum,UMLS_CUI:C0085273
DOID:8757,gastric mucosal hypertrophy,UMLS_CUI:C0017155
DOID:876,pyomyositis,UMLS_CUI:C0041188
DOID:8761,acute megakaryocytic leukemia,UMLS_CUI:C0023462
DOID:8771,contagious pustular dermatitis,UMLS_CUI:C0013570
DOID:8778,Crohn's disease,UMLS_CUI:C0156147
DOID:8781,rubella,UMLS_CUI:C0035920
DOID:8787,disseminated chorioretinitis,UMLS_CUI:C0154879
DOID:8791,breast carcinoma in situ,UMLS_CUI:C0154084
DOID:8792,eye carcinoma in situ,UMLS_CUI:C0154094
DOID:8800,lung carcinoma in situ,UMLS_CUI:C0154071
DOID:8802,trachea carcinoma in situ,UMLS_CUI:C0154070
DOID:8805,intermediate coronary syndrome,UMLS_CUI:C0002965
DOID:882,heterophyiasis,UMLS_CUI:C0152071
DOID:8826,colon carcinoma in situ,UMLS_CUI:C0154061
DOID:883,parasitic helminthiasis infectious disease,UMLS_CUI:C0018889
DOID:8838,"Hodgkin's lymphoma, nodular sclerosis",UMLS_CUI:C0152268
DOID:884,metagonimiasis,UMLS_CUI:C0025530
DOID:8849,sublingual gland cancer,UMLS_CUI:C0153361
DOID:885,fascioliasis,UMLS_CUI:C0015652
DOID:8850,salivary gland cancer,UMLS_CUI:C0153362
DOID:8857,lupus erythematosus,UMLS_CUI:C0409974
DOID:8858,tonsil cancer,UMLS_CUI:C0751560
DOID:8861,pulmonary subvalvular stenosis,UMLS_CUI:C0034084
DOID:8864,acute monocytic leukemia,UMLS_CUI:C0023465
